Doc id
2723916
2723973
2723936
2723901
2723968
2723827
2723864
2723928
2723799
2723939
2723817
2723941
2723790
2723957
2723844
2723884
2723797
2723778
2723786
2723855
2723956
2723859
2723792
2723826
2723905
2723785
2723976
2723865
2723877
2723820
2723908
2723889
2723809
2723880
2723772
2723861
2723841
2723910
2723975
2723846
2723823
2723779
2723876
2723883
2723894
2723780
2723854
2723781
2723856
2723881
2723784
2723783
2723819
2723893
2723896
2723952
2723912
2723773
2723900
2723808
2723775
2723967
2724096
2723853
2723837
2723958
2723903
2723787
2723839
2723833
2723830
2723782
2723800
2723834
2723803
2723811
2723788
2723888
2723848
2723875
2723966
2723777
2723960
2723774
2723850
2723829
2723824
2723813
2723978
2723867
2723944
2723911
2723796
2723950
2723974
2723789
2723897
2723945
2723969
2723938
2723802
2724069
2724145
2724166
2724000
2724152
2724182
2724176
2724118
2724098
2724165
2724170
2724154
2724108
2724089
2724025
2724075
2724029
2724110
2724004
2724112
2724177
2724044
2724092
2724073
2724057
2724008
2724189
2724141
2724067
2724016
2724150
2724129
2724084
2724117
2724058
2724028
2724121
2724138
2724010
2724163
2724034
2723984
2724037
2724042
2724041
2724122
2724190
2724156
2724160
2724017
2724056
2723982
2724134
2723999
2723994
2724128
2724024
2723985
2724187
2724082
2724049
2723995
2723988
2724080
2724101
2724137
2724018
2724180
2724030
2723997
2724006
2724032
2724060
2724124
2724022
2724026
2724065
2724027
2724019
2723990
2724139
2724077
2724173
2724171
2724087
2724107
2724094
2724052
2724015
2724068
2724014
2724123
2724093
2724106
2724144
2724021
2724155
2724023
2724157
2723983
2724045
2724054
2724061
2724074
2724179
2724169
2724115
2724175
2724031
2724148
2724088
2724178
2724059
2724063
2724050
2724127
2724132
2724011
2723981
2723993
2724033
2724140
2724130
2724116
2724097
2724142
2724051
2724158
2724119
2724109
2724185
2724164
2723991
2724133
2724188
2724167
2724099
2724005
2724036
2724086
2724100
2724020
2724070
2723998
2724002
2724172
2723996
2724161
2724066
2724104
2723989
2724153
2723987
2724038
2724168
2724047
2724039
2724009
2724078
2724040
2723992
2724126
2724001
2724186
2724143
2724043
2724085
2724003
2724048
2724076
2724162
2724111
2724174
2724151
2724055
2724136
2724184
2729572
